08/05/2026,SAN FRANCISCO,Entrada,A,7,AGUA NUEVA,H4,21:25,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,8,METALSA,H1,21:20,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,8,METALSA,H2,05:50,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,8,METALSA,H3,17:50,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,8,METALSA,H4,21:50,,,,
08/05/2026,SAN FRANCISCO,Salida,N,1,METALSA,H1,15:30,,,,
08/05/2026,SAN FRANCISCO,Salida,N,1,METALSA,H2,18:15,18:18,-3,1,0
08/05/2026,SAN FRANCISCO,Salida,N,1,METALSA,H3,06:15,06:28,-13,1,0
08/05/2026,SAN FRANCISCO,Salida,N,2,AGUA NUEVA,H1,15:59,,,,
08/05/2026,SAN FRANCISCO,Salida,N,2,AGUA NUEVA,H2,18:44,18:27,17,1,0
08/05/2026,SAN FRANCISCO,Salida,N,2,AGUA NUEVA,H3,06:44,06:38,6,1,0
08/05/2026,SAN FRANCISCO,Salida,N,3,COLONIAS,H1,16:10,,,,
08/05/2026,SAN FRANCISCO,Salida,N,3,COLONIAS,H2,18:55,18:42,13,1,0
08/05/2026,SAN FRANCISCO,Salida,N,3,COLONIAS,H3,06:55,06:52,3,1,0
08/05/2026,SAN FRANCISCO,Salida,N,4,MANGAS,H1,16:34,,,,
08/05/2026,SAN FRANCISCO,Salida,N,4,MANGAS,H2,19:19,19:07,12,1,0
08/05/2026,SAN FRANCISCO,Salida,N,4,MANGAS,H3,07:19,,,,
08/05/2026,SAN FRANCISCO,Salida,N,5,SAN FRANCISCO,H1,16:46,,,,
08/05/2026,SAN FRANCISCO,Salida,N,5,SAN FRANCISCO,H2,19:31,19:18,13,1,0
08/05/2026,SAN FRANCISCO,Salida,N,5,SAN FRANCISCO,H3,07:31,07:14,17,1,0
08/05/2026,SAN FRANCISCO,Salida,N,6,NUEVO GOMEZ,H1,16:56,,,,
08/05/2026,SAN FRANCISCO,Salida,N,6,NUEVO GOMEZ,H2,19:41,,,,
08/05/2026,SAN FRANCISCO,Salida,N,6,NUEVO GOMEZ,H3,07:41,,,,
08/05/2026,SAN FRANCISCO,Salida,N,7,SAN JUAN RETIRO,H1,17:06,,,,
08/05/2026,SAN FRANCISCO,Salida,N,7,SAN JUAN RETIRO,H2,19:51,,,,
08/05/2026,SAN FRANCISCO,Salida,N,7,SAN JUAN RETIRO,H3,07:51,07:32,19,1,0
08/05/2026,SAN FRANCISCO,Salida,N,8,LA CUCHILLA,H1,17:15,,,,
08/05/2026,SAN FRANCISCO,Salida,N,8,LA CUCHILLA,H2,20:00,19:34,26,1,0
08/05/2026,SAN FRANCISCO,Salida,N,8,LA CUCHILLA,H3,08:00,,,,
08/05/2026,SAN MIGUEL,Entrada,A,1,SAN MIGUEL,H1,19:50,,,,
08/05/2026,SAN MIGUEL,Entrada,A,1,SAN MIGUEL,H2,04:20,,,,
08/05/2026,SAN MIGUEL,Entrada,A,1,SAN MIGUEL,H3,16:20,,,,
08/05/2026,SAN MIGUEL,Entrada,A,1,SAN MIGUEL,H4,20:20,,,,
08/05/2026,SAN MIGUEL,Entrada,A,2,ZACATERA,H1,19:53,,,,
08/05/2026,SAN MIGUEL,Entrada,A,2,ZACATERA,H2,04:23,,,,
08/05/2026,SAN MIGUEL,Entrada,A,2,ZACATERA,H3,16:23,,,,
08/05/2026,SAN MIGUEL,Entrada,A,2,ZACATERA,H4,20:23,,,,
08/05/2026,SAN MIGUEL,Entrada,A,3,GOMEZ FARIAS,H1,20:00,,,,
08/05/2026,SAN MIGUEL,Entrada,A,3,GOMEZ FARIAS,H2,04:30,,,,
08/05/2026,SAN MIGUEL,Entrada,A,3,GOMEZ FARIAS,H3,16:30,,,,
08/05/2026,SAN MIGUEL,Entrada,A,3,GOMEZ FARIAS,H4,20:30,,,,
08/05/2026,SAN MIGUEL,Entrada,A,4,GUADALUPE VICTORIA,H1,20:25,,,,
08/05/2026,SAN MIGUEL,Entrada,A,4,GUADALUPE VICTORIA,H2,04:55,,,,
