sequential_id|rdes|shift|route_type|id|des|sch|time|mean|diff|n|std
0154|SAN MIGUEL|Entrada|A|6|AGUA NUEVA|H1|20:50|||0|
0154|SAN MIGUEL|Entrada|A|6|AGUA NUEVA|H2|05:20|||0|
0154|SAN MIGUEL|Entrada|A|6|AGUA NUEVA|H3|17:20|||0|
0154|SAN MIGUEL|Entrada|A|6|AGUA NUEVA|H4|21:20|||0|
0154|SAN MIGUEL|Entrada|A|7|METALSA|H1|21:20|||0|
0154|SAN MIGUEL|Entrada|A|7|METALSA|H2|05:50|||0|
0154|SAN MIGUEL|Entrada|A|7|METALSA|H3|17:50|||0|
0154|SAN MIGUEL|Entrada|A|7|METALSA|H4|21:50|||0|
0047|SAN MIGUEL|Salida|N|1|METALSA|H1|15:30|||0|
0047|SAN MIGUEL|Salida|N|1|METALSA|H2|06:15|||0|
0047|SAN MIGUEL|Salida|N|1|METALSA|H3|18:15|||0|
0047|SAN MIGUEL|Salida|N|2|AGUA NUEVA|H1|16:10|||0|
0047|SAN MIGUEL|Salida|N|2|AGUA NUEVA|H2|06:55|||0|
0047|SAN MIGUEL|Salida|N|2|AGUA NUEVA|H3|18:55|||0|
0047|SAN MIGUEL|Salida|N|3|COLONIAS|H1|16:20|||0|
0047|SAN MIGUEL|Salida|N|3|COLONIAS|H2|07:05|||0|
0047|SAN MIGUEL|Salida|N|3|COLONIAS|H3|19:05|||0|
0047|SAN MIGUEL|Salida|N|4|GUADALUPE VICTORIA|H1|16:30|||0|
0047|SAN MIGUEL|Salida|N|4|GUADALUPE VICTORIA|H2|07:15|||0|
0047|SAN MIGUEL|Salida|N|4|GUADALUPE VICTORIA|H3|19:15|||0|
0047|SAN MIGUEL|Salida|N|5|GOMEZ FARIAS|H1|17:05|||0|
0047|SAN MIGUEL|Salida|N|5|GOMEZ FARIAS|H2|07:50|||0|
0047|SAN MIGUEL|Salida|N|5|GOMEZ FARIAS|H3|19:50|||0|
0047|SAN MIGUEL|Salida|N|6|SAN MIGUEL|H1|17:30|||0|
0047|SAN MIGUEL|Salida|N|6|SAN MIGUEL|H2|08:15|||0|
0047|SAN MIGUEL|Salida|N|6|SAN MIGUEL|H3|20:15|||0|
0047|SAN MIGUEL|Salida|N|7|ZACATERA|H1|18:05|||0|
0047|SAN MIGUEL|Salida|N|7|ZACATERA|H2|08:45|||0|
0047|SAN MIGUEL|Salida|N|7|ZACATERA|H3|20:45|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|1|SAN JOSE ALAMITO|H1|19:00|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|1|SAN JOSE ALAMITO|H2|03:30|04:13|-43|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|1|SAN JOSE ALAMITO|H3|15:30|16:01|-31|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|1|SAN JOSE ALAMITO|H4|19:30|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|2|LA HEDIONDA|H1|19:25|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|2|LA HEDIONDA|H2|03:55|04:15|-20|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|2|LA HEDIONDA|H3|15:55|16:03|-8|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|2|LA HEDIONDA|H4|19:55|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|3|LA CONCHA|H1|19:40|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|3|LA CONCHA|H2|04:10|04:25|-15|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|3|LA CONCHA|H3|16:10|16:13|-3|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|3|LA CONCHA|H4|20:10|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|4|STA MARIA DE RAMOS|H1|19:50|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|4|STA MARIA DE RAMOS|H2|04:20|04:31|-11|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|4|STA MARIA DE RAMOS|H3|16:20|16:18|2|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|4|STA MARIA DE RAMOS|H4|20:20|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|5|SAN RAFAEL|H1|20:05|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|5|SAN RAFAEL|H2|04:35|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|5|SAN RAFAEL|H3|16:35|16:29|6|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|5|SAN RAFAEL|H4|20:35|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|6|NAVIDAD|H1|20:10|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|6|NAVIDAD|H2|04:40|04:53|-13|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|6|NAVIDAD|H3|16:40|16:43|-3|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|6|NAVIDAD|H4|20:40|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|7|ENTRONQUE HUACHICHIL|H1|20:40|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|7|ENTRONQUE HUACHICHIL|H2|05:10|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|7|ENTRONQUE HUACHICHIL|H3|17:10|17:06|4|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|7|ENTRONQUE HUACHICHIL|H4|21:10|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|8|METALSA|H1|21:20|||0|
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|8|METALSA|H2|05:50|05:44|6|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|8|METALSA|H3|17:50|17:34|16|1|0
0019|SANTA MARIA - SAN RAFAEL|Entrada|N|8|METALSA|H4|21:50|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|1|METALSA|H1|15:30|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|1|METALSA|H2|06:15|06:18|-3|1|0
0046|SANTA MARIA - SAN RAFAEL|Salida|N|1|METALSA|H3|18:15|18:17|-2|1|0
0046|SANTA MARIA - SAN RAFAEL|Salida|N|2|ENTRONQUE HUACHICHIL|H1|15:31|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|2|ENTRONQUE HUACHICHIL|H2|06:16|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|2|ENTRONQUE HUACHICHIL|H3|18:16|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|3|NAVIDAD|H1|15:32|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|3|NAVIDAD|H2|06:17|07:13|-56|1|0
0046|SANTA MARIA - SAN RAFAEL|Salida|N|3|NAVIDAD|H3|18:17|19:16|-59|1|0
0046|SANTA MARIA - SAN RAFAEL|Salida|N|4|SAN RAFAEL|H1|15:33|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|4|SAN RAFAEL|H2|06:18|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|4|SAN RAFAEL|H3|18:18|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|5|STA MARIA DE RAMOS|H1|16:50|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|5|STA MARIA DE RAMOS|H2|07:35|07:31|4|1|0
0046|SANTA MARIA - SAN RAFAEL|Salida|N|5|STA MARIA DE RAMOS|H3|19:35|19:34|1|1|0
0046|SANTA MARIA - SAN RAFAEL|Salida|N|6|LA CONCHA|H1|16:55|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|6|LA CONCHA|H2|07:45|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|6|LA CONCHA|H3|19:40|19:38|2|1|0
0046|SANTA MARIA - SAN RAFAEL|Salida|N|7|LA HEDIONDA|H1|17:30|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|7|LA HEDIONDA|H2|08:00|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|7|LA HEDIONDA|H3|20:15|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|8|SAN JOSE ALAMITO|H1|17:55|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|8|SAN JOSE ALAMITO|H2|08:25|||0|
0046|SANTA MARIA - SAN RAFAEL|Salida|N|8|SAN JOSE ALAMITO|H3|20:35|||0|
0141|SECUENCIADOS|Entrada|A|1|CARR. SALTILLO-ZACATECAS|H1|05:45|||0|
0141|SECUENCIADOS|Entrada|A|1|CARR. SALTILLO-ZACATECAS|H2|17:45|||0|
0141|SECUENCIADOS|Entrada|A|1|CARR. SALTILLO-ZACATECAS|H3|21:15|||0|
0141|SECUENCIADOS|Entrada|A|1|CARR. SALTILLO-ZACATECAS|H4|21:45|||0|
0141|SECUENCIADOS|Entrada|A|2|METALSA|H1|05:50|||0|
0141|SECUENCIADOS|Entrada|A|2|METALSA|H2|17:50|||0|
0141|SECUENCIADOS|Entrada|A|2|METALSA|H3|21:20|||0|
0141|SECUENCIADOS|Entrada|A|2|METALSA|H4|21:50|||0|
0142|SECUENCIADOS|Salida|A|1|METALSA|H1|05:50|||0|
0142|SECUENCIADOS|Salida|A|1|METALSA|H2|17:50|||0|
0142|SECUENCIADOS|Salida|A|1|METALSA|H3|21:20|||0|
0142|SECUENCIADOS|Salida|A|2|CARR. SALTILLO-ZACATECAS|H1|05:45|||0|
0142|SECUENCIADOS|Salida|A|2|CARR. SALTILLO-ZACATECAS|H2|17:45|||0|
0142|SECUENCIADOS|Salida|A|2|CARR. SALTILLO-ZACATECAS|H3|21:15|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|1|TANQUE DEL CERRO|H1|19:15|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|1|TANQUE DEL CERRO|H2|03:45|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|1|TANQUE DEL CERRO|H3|15:45|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|1|TANQUE DEL CERRO|H4|19:45|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|2|LA VENTURA|H1|19:35|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|2|LA VENTURA|H2|04:05|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|2|LA VENTURA|H3|16:05|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|2|LA VENTURA|H4|20:05|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|3|PURISIMA|H1|19:45|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|3|PURISIMA|H2|04:15|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|3|PURISIMA|H3|16:15|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|3|PURISIMA|H4|20:15|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|4|PRESA SAN PEDRO|H1|19:55|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|4|PRESA SAN PEDRO|H2|04:25|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|4|PRESA SAN PEDRO|H3|16:25|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|4|PRESA SAN PEDRO|H4|20:25|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|5|TANQUE ESCONDIDO|H1|20:10|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|5|TANQUE ESCONDIDO|H2|04:40|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|5|TANQUE ESCONDIDO|H3|16:40|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|5|TANQUE ESCONDIDO|H4|20:40|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|6|GUADALUPE VICTORIA|H1|20:38|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|6|GUADALUPE VICTORIA|H2|05:08|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|6|GUADALUPE VICTORIA|H3|17:08|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|6|GUADALUPE VICTORIA|H4|21:08|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|7|METALSA|H1|21:20|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|7|METALSA|H2|05:50|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|7|METALSA|H3|17:50|||0|
0150|TANQUE DEL CERRO - LA VENTURA|Entrada|A|7|METALSA|H4|21:50|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|1|METALSA|H1|15:30|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|1|METALSA|H2|06:15|06:18|-3|1|0
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|1|METALSA|H3|18:15|18:18|-3|1|0
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|2|GUADALUPE VICTORIA|H1|16:00|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|2|GUADALUPE VICTORIA|H2|06:40|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|2|GUADALUPE VICTORIA|H3|18:40|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|3|TANQUE ESCONDIDO|H1|16:01|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|3|TANQUE ESCONDIDO|H2|06:41|07:27|-46|1|0
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|3|TANQUE ESCONDIDO|H3|18:41|19:23|-42|1|0
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|4|PRESA SAN PEDRO|H1|16:02|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|4|PRESA SAN PEDRO|H2|06:42|07:33|-51|1|0
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|4|PRESA SAN PEDRO|H3|18:42|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|5|PURISIMA|H1|16:03|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|5|PURISIMA|H2|06:43|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|5|PURISIMA|H3|18:43|19:41|-58|1|0
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|6|LA VENTURA|H1|17:00|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|6|LA VENTURA|H2|06:44|07:58|-74|1|0
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|6|LA VENTURA|H3|19:45|19:56|-11|1|0
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|7|TANQUE DEL CERRO|H1|17:20|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|7|TANQUE DEL CERRO|H2|08:05|||0|
0050|TANQUE DEL CERRO - LA VENTURA|Salida|N|7|TANQUE DEL CERRO|H3|20:05|20:06|-1|1|0
0151|TANQUE NUEVO|Entrada|A|1|MATEHUAPIL|H1|18:20|||0|
0151|TANQUE NUEVO|Entrada|A|1|MATEHUAPIL|H2|02:50|||0|
0151|TANQUE NUEVO|Entrada|A|1|MATEHUAPIL|H3|02:50|||0|
0151|TANQUE NUEVO|Entrada|A|1|MATEHUAPIL|H4|14:50|||0|
0151|TANQUE NUEVO|Entrada|A|1|MATEHUAPIL|H5|14:50||||
0151|TANQUE NUEVO|Entrada|A|1|MATEHUAPIL|H6|18:50||||
0151|TANQUE NUEVO|Entrada|A|2|TANQUE NUEVO|H1|18:30|||0|
0151|TANQUE NUEVO|Entrada|A|2|TANQUE NUEVO|H2|03:00|||0|
0151|TANQUE NUEVO|Entrada|A|2|TANQUE NUEVO|H3|03:00|||0|
0151|TANQUE NUEVO|Entrada|A|2|TANQUE NUEVO|H4|15:00|||0|
0151|TANQUE NUEVO|Entrada|A|2|TANQUE NUEVO|H5|15:00||||
0151|TANQUE NUEVO|Entrada|A|2|TANQUE NUEVO|H6|19:00||||
0151|TANQUE NUEVO|Entrada|A|3|CLAVELLINAS|H1|18:50|||0|
0151|TANQUE NUEVO|Entrada|A|3|CLAVELLINAS|H2|03:20|||0|
0151|TANQUE NUEVO|Entrada|A|3|CLAVELLINAS|H3|03:20|||0|
0151|TANQUE NUEVO|Entrada|A|3|CLAVELLINAS|H4|15:20|||0|
0151|TANQUE NUEVO|Entrada|A|3|CLAVELLINAS|H5|15:20||||
0151|TANQUE NUEVO|Entrada|A|3|CLAVELLINAS|H6|19:20||||
0151|TANQUE NUEVO|Entrada|A|4|EL SALVADOR|H1|19:10|||0|
0151|TANQUE NUEVO|Entrada|A|4|EL SALVADOR|H2|03:40|||0|
0151|TANQUE NUEVO|Entrada|A|4|EL SALVADOR|H3|03:40|||0|
0151|TANQUE NUEVO|Entrada|A|4|EL SALVADOR|H4|15:40|||0|
0151|TANQUE NUEVO|Entrada|A|4|EL SALVADOR|H5|15:40||||
0151|TANQUE NUEVO|Entrada|A|4|EL SALVADOR|H6|19:40||||
0151|TANQUE NUEVO|Entrada|A|5|LA VENTURA|H1|19:30|||0|
0151|TANQUE NUEVO|Entrada|A|5|LA VENTURA|H2|04:00|||0|
0151|TANQUE NUEVO|Entrada|A|5|LA VENTURA|H3|04:00|||0|
0151|TANQUE NUEVO|Entrada|A|5|LA VENTURA|H4|16:00|||0|
0151|TANQUE NUEVO|Entrada|A|5|LA VENTURA|H5|16:00||||
0151|TANQUE NUEVO|Entrada|A|5|LA VENTURA|H6|20:10||||
0151|TANQUE NUEVO|Entrada|A|6|PRESA SAN PEDRO|H1|19:45|||0|
0151|TANQUE NUEVO|Entrada|A|6|PRESA SAN PEDRO|H2|04:15|||0|
0151|TANQUE NUEVO|Entrada|A|6|PRESA SAN PEDRO|H3|04:15|||0|
0151|TANQUE NUEVO|Entrada|A|6|PRESA SAN PEDRO|H4|16:15|||0|
0151|TANQUE NUEVO|Entrada|A|6|PRESA SAN PEDRO|H5|16:15||||
0151|TANQUE NUEVO|Entrada|A|6|PRESA SAN PEDRO|H6|20:35||||
0151|TANQUE NUEVO|Entrada|A|7|TANQUE ESCONDIDO|H1|19:55|||0|
0151|TANQUE NUEVO|Entrada|A|7|TANQUE ESCONDIDO|H2|04:25|||0|
0151|TANQUE NUEVO|Entrada|A|7|TANQUE ESCONDIDO|H3|04:25|||0|
0151|TANQUE NUEVO|Entrada|A|7|TANQUE ESCONDIDO|H4|16:25|||0|
0151|TANQUE NUEVO|Entrada|A|7|TANQUE ESCONDIDO|H5|16:25||||
0151|TANQUE NUEVO|Entrada|A|7|TANQUE ESCONDIDO|H6|20:45||||
0151|TANQUE NUEVO|Entrada|A|8|METALSA|H1|21:20|||0|
0151|TANQUE NUEVO|Entrada|A|8|METALSA|H2|05:50|||0|
0151|TANQUE NUEVO|Entrada|A|8|METALSA|H3|05:50|||0|
0151|TANQUE NUEVO|Entrada|A|8|METALSA|H4|17:50|||0|
0151|TANQUE NUEVO|Entrada|A|8|METALSA|H5|17:50||||
0151|TANQUE NUEVO|Entrada|A|8|METALSA|H6|21:50||||
0036|TANQUE NUEVO|Salida|N|1|METALSA|H1|15:30|||0|
0036|TANQUE NUEVO|Salida|N|1|METALSA|H2|06:15|00:06|369|1|0
0036|TANQUE NUEVO|Salida|N|1|METALSA|H3|06:15|||0|
0036|TANQUE NUEVO|Salida|N|1|METALSA|H4|18:15||||
0036|TANQUE NUEVO|Salida|N|1|METALSA|H5|18:15||||
0036|TANQUE NUEVO|Salida|N|2|TANQUE ESCONDIDO|H1|16:55|||0|
0036|TANQUE NUEVO|Salida|N|2|TANQUE ESCONDIDO|H2|07:40|||0|
0036|TANQUE NUEVO|Salida|N|2|TANQUE ESCONDIDO|H3|07:40|||0|
0036|TANQUE NUEVO|Salida|N|2|TANQUE ESCONDIDO|H4|19:40||||
0036|TANQUE NUEVO|Salida|N|2|TANQUE ESCONDIDO|H5|19:40||||
0036|TANQUE NUEVO|Salida|N|3|PRESA SAN PEDRO|H1|17:05|||0|
0036|TANQUE NUEVO|Salida|N|3|PRESA SAN PEDRO|H2|07:50|||0|
0036|TANQUE NUEVO|Salida|N|3|PRESA SAN PEDRO|H3|07:50|||0|
0036|TANQUE NUEVO|Salida|N|3|PRESA SAN PEDRO|H4|19:50||||
0036|TANQUE NUEVO|Salida|N|3|PRESA SAN PEDRO|H5|19:50||||
0036|TANQUE NUEVO|Salida|N|4|LA VENTURA|H1|17:20|||0|
0036|TANQUE NUEVO|Salida|N|4|LA VENTURA|H2|08:05|||0|
0036|TANQUE NUEVO|Salida|N|4|LA VENTURA|H3|08:05|||0|
0036|TANQUE NUEVO|Salida|N|4|LA VENTURA|H4|20:05||||
0036|TANQUE NUEVO|Salida|N|4|LA VENTURA|H5|20:05||||
0036|TANQUE NUEVO|Salida|N|5|EL SALVADOR|H1|17:40|||0|
0036|TANQUE NUEVO|Salida|N|5|EL SALVADOR|H2|08:25|||0|
0036|TANQUE NUEVO|Salida|N|5|EL SALVADOR|H3|08:25|||0|
0036|TANQUE NUEVO|Salida|N|5|EL SALVADOR|H4|20:25||||
0036|TANQUE NUEVO|Salida|N|5|EL SALVADOR|H5|20:25||||
0036|TANQUE NUEVO|Salida|N|6|CLAVELLINAS|H1|18:00|||0|
0036|TANQUE NUEVO|Salida|N|6|CLAVELLINAS|H2|08:45|||0|
0036|TANQUE NUEVO|Salida|N|6|CLAVELLINAS|H3|08:45|||0|
0036|TANQUE NUEVO|Salida|N|6|CLAVELLINAS|H4|20:45||||
0036|TANQUE NUEVO|Salida|N|6|CLAVELLINAS|H5|20:45||||
0036|TANQUE NUEVO|Salida|N|7|TANQUE NUEVO|H1|18:20|||0|
0036|TANQUE NUEVO|Salida|N|7|TANQUE NUEVO|H2|09:05|||0|
0036|TANQUE NUEVO|Salida|N|7|TANQUE NUEVO|H3|09:05|||0|
0036|TANQUE NUEVO|Salida|N|7|TANQUE NUEVO|H4|21:05||||
0036|TANQUE NUEVO|Salida|N|7|TANQUE NUEVO|H5|21:05||||
0036|TANQUE NUEVO|Salida|N|8|MATEHUAPIL|H1|18:30|||0|
0036|TANQUE NUEVO|Salida|N|8|MATEHUAPIL|H2|09:15|||0|
0036|TANQUE NUEVO|Salida|N|8|MATEHUAPIL|H3|09:15|||0|
0036|TANQUE NUEVO|Salida|N|8|MATEHUAPIL|H4|21:15||||
0036|TANQUE NUEVO|Salida|N|8|MATEHUAPIL|H5|21:15||||
0023|TERESITAS|Entrada|N|1|BLVD ANTONIO CARDENAS Y HUACHICHILES|H1|05:05|05:15|-10|1|0
0023|TERESITAS|Entrada|N|1|BLVD ANTONIO CARDENAS Y HUACHICHILES|H2|17:05|17:03|2|1|0
0023|TERESITAS|Entrada|N|1|BLVD ANTONIO CARDENAS Y HUACHICHILES|H3|20:35|||0|
0023|TERESITAS|Entrada|N|1|BLVD ANTONIO CARDENAS Y HUACHICHILES|H4|21:05|||0|
0023|TERESITAS|Entrada|N|2|RAYADOS Y HUACHICHILES|H1|05:10|05:33|-23|1|0
0023|TERESITAS|Entrada|N|2|RAYADOS Y HUACHICHILES|H2|17:10|17:07|3|1|0
0023|TERESITAS|Entrada|N|2|RAYADOS Y HUACHICHILES|H3|20:40|||0|
0023|TERESITAS|Entrada|N|2|RAYADOS Y HUACHICHILES|H4|21:10|||0|
0023|TERESITAS|Entrada|N|3|SIERRA DE ZAPALINAME Y AV TERESITAS|H1|05:15|05:38|-23|1|0
0023|TERESITAS|Entrada|N|3|SIERRA DE ZAPALINAME Y AV TERESITAS|H2|17:15|17:12|3|1|0
0023|TERESITAS|Entrada|N|3|SIERRA DE ZAPALINAME Y AV TERESITAS|H3|20:45|||0|
0023|TERESITAS|Entrada|N|3|SIERRA DE ZAPALINAME Y AV TERESITAS|H4|21:15|||0|
0023|TERESITAS|Entrada|N|4|AV TERESITAS Y BLVD ANTONIO CARDENAS|H1|05:22|05:43|-21|1|0
0023|TERESITAS|Entrada|N|4|AV TERESITAS Y BLVD ANTONIO CARDENAS|H2|17:22|17:18|4|1|0
0023|TERESITAS|Entrada|N|4|AV TERESITAS Y BLVD ANTONIO CARDENAS|H3|20:52|||0|
0023|TERESITAS|Entrada|N|4|AV TERESITAS Y BLVD ANTONIO CARDENAS|H4|21:22|||0|
0023|TERESITAS|Entrada|N|5|LA ENCANTADA|H1|05:28|05:45|-17|1|0
0023|TERESITAS|Entrada|N|5|LA ENCANTADA|H2|17:28|17:20|8|1|0
0023|TERESITAS|Entrada|N|5|LA ENCANTADA|H3|20:58|||0|
0023|TERESITAS|Entrada|N|5|LA ENCANTADA|H4|21:28|||0|
0023|TERESITAS|Entrada|N|6|CAAR. SALTILLO-ZACATECAS|H1|05:32|05:50|-18|1|0
0023|TERESITAS|Entrada|N|6|CAAR. SALTILLO-ZACATECAS|H2|17:32|17:24|8|1|0
0023|TERESITAS|Entrada|N|6|CAAR. SALTILLO-ZACATECAS|H3|21:02|||0|
0023|TERESITAS|Entrada|N|6|CAAR. SALTILLO-ZACATECAS|H4|21:30|||0|
0023|TERESITAS|Entrada|N|7|METALSA|H1|05:50|06:05|-15|1|0
0023|TERESITAS|Entrada|N|7|METALSA|H2|17:50|17:37|13|1|0
0023|TERESITAS|Entrada|N|7|METALSA|H3|21:20|||0|
0023|TERESITAS|Entrada|N|7|METALSA|H4|21:50|||0|
0051|TERESITAS|Salida|N|1|METALSA|H1|06:15|06:22|-7|1|0
0051|TERESITAS|Salida|N|1|METALSA|H2|15:30|||0|
0051|TERESITAS|Salida|N|1|METALSA|H3|18:15|18:17|-2|1|0
0051|TERESITAS|Salida|N|2|CARR. SALTILLO-ZACATECAS|H1|06:33|||0|
0051|TERESITAS|Salida|N|2|CARR. SALTILLO-ZACATECAS|H2|15:48|||0|
0051|TERESITAS|Salida|N|2|CARR. SALTILLO-ZACATECAS|H3|18:33|||0|
0051|TERESITAS|Salida|N|3|LA ENCANTADA|H1|06:37|||0|
0051|TERESITAS|Salida|N|3|LA ENCANTADA|H2|15:52|||0|
0051|TERESITAS|Salida|N|3|LA ENCANTADA|H3|18:37|19:00|-23|1|0
0051|TERESITAS|Salida|N|4|AV TERESITAS Y BLVD ANTONIO CARDENAS|H1|06:43|||0|
0051|TERESITAS|Salida|N|4|AV TERESITAS Y BLVD ANTONIO CARDENAS|H2|15:58|||0|
0051|TERESITAS|Salida|N|4|AV TERESITAS Y BLVD ANTONIO CARDENAS|H3|18:43|||0|
0051|TERESITAS|Salida|N|5|SIERRA DE ZAPALINAME Y AV TERESITAS|H1|06:50|||0|
0051|TERESITAS|Salida|N|5|SIERRA DE ZAPALINAME Y AV TERESITAS|H2|16:05|||0|
0051|TERESITAS|Salida|N|5|SIERRA DE ZAPALINAME Y AV TERESITAS|H3|18:50|||0|
0051|TERESITAS|Salida|N|6|RAYADOS Y HUACHICHILES|H1|06:55|||0|
0051|TERESITAS|Salida|N|6|RAYADOS Y HUACHICHILES|H2|16:10|||0|
0051|TERESITAS|Salida|N|6|RAYADOS Y HUACHICHILES|H3|18:55|||0|
0051|TERESITAS|Salida|N|7|BLVD ANTONIO CARDENAS Y HUACHICHILES|H1|07:00|||0|
0051|TERESITAS|Salida|N|7|BLVD ANTONIO CARDENAS Y HUACHICHILES|H2|16:15|||0|
0051|TERESITAS|Salida|N|7|BLVD ANTONIO CARDENAS Y HUACHICHILES|H3|19:00|19:01|-1|1|0
0025|VALENCIA|Entrada|N|1|LA RIOJA Y JEREZ|H1|04:30|04:29|1|1|0
